Episode no = 810; won: False; Q(s,a) = 49.4350322142521; reward = -468.0; and epsilon = 0.892, win percentage = 0.0, 2024-05-06 08:45:01
Episode no = 820; won: False; Q(s,a) = 56.82672819533883; reward = -477.0; and epsilon = 0.8906666666666667, win percentage = 0.0, 2024-05-06 08:45:09
Episode no = 830; won: False; Q(s,a) = 56.99731891465857; reward = -388.0; and epsilon = 0.8893333333333333, win percentage = 0.0, 2024-05-06 08:45:24
Episode no = 840; won: False; Q(s,a) = 59.89770035018691; reward = -368.0; and epsilon = 0.888, win percentage = 0.0, 2024-05-06 08:45:36
Episode no = 850; won: False; Q(s,a) = 58.81928752665257; reward = -467.0; and epsilon = 0.8866666666666667, win percentage = 0.0, 2024-05-06 08:45:43
Episode no = 860; won: False; Q(s,a) = 41.09856470992199; reward = -458.0; and epsilon = 0.8853333333333333, win percentage = 0.0, 2024-05-06 08:45:53
Episode no = 870; won: False; Q(s,a) = 57.58182399339453; reward = -427.0; and epsilon = 0.884, win percentage = 0.0, 2024-05-06 08:46:03
Episode no = 880; won: False; Q(s,a) = 46.94341653668843; reward = -505.0; and epsilon = 0.8826666666666667, win percentage = 0.0, 2024-05-06 08:46:12
Episode no = 890; won: False; Q(s,a) = 41.33153268807908; reward = -403.0; and epsilon = 0.8813333333333333, win percentage = 0.0, 2024-05-06 08:46:24
Episode no = 900; won: False; Q(s,a) = 57.26655255328869; reward = -479.0; and epsilon = 0.88, win percentage = 0.0, 2024-05-06 08:46:34
Episode no = 910; won: False; Q(s,a) = 61.780141203441374; reward = -461.0; and epsilon = 0.8786666666666667, win percentage = 0.0, 2024-05-06 08:46:44
Episode no = 920; won: False; Q(s,a) = 64.85138748365026; reward = -481.0; and epsilon = 0.8773333333333333, win percentage = 0.0, 2024-05-06 08:46:55
Episode no = 930; won: False; Q(s,a) = nan; reward = -424.0; and epsilon = 0.876, win percentage = 0.0, 2024-05-06 08:47:02
Episode no = 940; won: False; Q(s,a) = nan; reward = -478.0; and epsilon = 0.8746666666666667, win percentage = 0.0, 2024-05-06 08:47:12
Episode no = 950; won: False; Q(s,a) = 61.46968744804996; reward = -430.0; and epsilon = 0.8733333333333333, win percentage = 0.0, 2024-05-06 08:47:22
Episode no = 960; won: False; Q(s,a) = 59.683976788218295; reward = -420.0; and epsilon = 0.872, win percentage = 0.0, 2024-05-06 08:47:34
Episode no = 970; won: False; Q(s,a) = 56.92504337333294; reward = -366.0; and epsilon = 0.8706666666666667, win percentage = 0.0, 2024-05-06 08:47:41
Episode no = 980; won: False; Q(s,a) = 65.14311316429763; reward = -486.0; and epsilon = 0.8693333333333333, win percentage = 0.0, 2024-05-06 08:47:52
Episode no = 990; won: False; Q(s,a) = 57.29768755515791; reward = -429.0; and epsilon = 0.868, win percentage = 0.0, 2024-05-06 08:48:02
Episode no = 1000; won: False; Q(s,a) = 66.3385587079668; reward = -380.0; and epsilon = 0.8666666666666667, win percentage = 0.0, 2024-05-06 08:48:19
Episode no = 1010; won: False; Q(s,a) = 68.72488779018464; reward = -406.0; and epsilon = 0.8653333333333333, win percentage = 0.0, 2024-05-06 08:48:27
Episode no = 1020; won: False; Q(s,a) = 65.32318456617278; reward = -454.0; and epsilon = 0.864, win percentage = 0.0, 2024-05-06 08:48:35
Episode no = 1030; won: False; Q(s,a) = 66.05332538988702; reward = -418.0; and epsilon = 0.8626666666666667, win percentage = 0.0, 2024-05-06 08:48:44
Episode no = 1040; won: False; Q(s,a) = 65.33093261961153; reward = -449.0; and epsilon = 0.8613333333333333, win percentage = 0.0, 2024-05-06 08:48:52
Episode no = 1050; won: False; Q(s,a) = 60.14073880681702; reward = -372.0; and epsilon = 0.86, win percentage = 0.0, 2024-05-06 08:49:12
Episode no = 1060; won: False; Q(s,a) = 68.89715670015362; reward = -488.0; and epsilon = 0.8586666666666667, win percentage = 0.0, 2024-05-06 08:49:18
Episode no = 1070; won: False; Q(s,a) = 59.34493752227916; reward = -395.0; and epsilon = 0.8573333333333333, win percentage = 0.0, 2024-05-06 08:49:35
Episode no = 1080; won: False; Q(s,a) = 61.33703404067821; reward = -410.0; and epsilon = 0.856, win percentage = 0.0, 2024-05-06 08:49:51
Episode no = 1090; won: False; Q(s,a) = 70.30571908492986; reward = -300.0; and epsilon = 0.8546666666666667, win percentage = 0.0, 2024-05-06 08:50:00
Episode no = 1100; won: False; Q(s,a) = 63.15264388764634; reward = -460.0; and epsilon = 0.8533333333333333, win percentage = 0.0, 2024-05-06 08:50:09
Episode no = 1110; won: False; Q(s,a) = 53.284639727185436; reward = -301.0; and epsilon = 0.852, win percentage = 0.0, 2024-05-06 08:50:20
Episode no = 1120; won: False; Q(s,a) = 71.7318327857317; reward = -482.0; and epsilon = 0.8506666666666667, win percentage = 0.0, 2024-05-06 08:50:28
Episode no = 1130; won: False; Q(s,a) = 66.7442924512423; reward = -464.0; and epsilon = 0.8493333333333333, win percentage = 0.0, 2024-05-06 08:50:34
Episode no = 1140; won: False; Q(s,a) = 65.60301045907781; reward = -413.0; and epsilon = 0.848, win percentage = 0.0, 2024-05-06 08:50:42
Episode no = 1150; won: False; Q(s,a) = 65.27549548253374; reward = -409.0; and epsilon = 0.8466666666666667, win percentage = 0.0, 2024-05-06 08:50:52
Episode no = 1160; won: False; Q(s,a) = 62.021658477887826; reward = -410.0; and epsilon = 0.8453333333333333, win percentage = 0.0, 2024-05-06 08:51:03
Episode no = 1170; won: False; Q(s,a) = 66.13016084636911; reward = -434.0; and epsilon = 0.844, win percentage = 0.0, 2024-05-06 08:51:09
Episode no = 1180; won: False; Q(s,a) = 68.65234624274802; reward = -465.0; and epsilon = 0.8426666666666667, win percentage = 0.0, 2024-05-06 08:51:18
Episode no = 1190; won: False; Q(s,a) = 64.80973007129714; reward = -485.0; and epsilon = 0.8413333333333333, win percentage = 0.0, 2024-05-06 08:51:26
Episode no = 1200; won: False; Q(s,a) = 67.80300134113138; reward = -480.0; and epsilon = 0.84, win percentage = 0.0, 2024-05-06 08:51:38
Episode no = 1210; won: False; Q(s,a) = 71.17878990361886; reward = -482.0; and epsilon = 0.8386666666666667, win percentage = 0.0, 2024-05-06 08:51:52
Episode no = 1220; won: False; Q(s,a) = nan; reward = -489.0; and epsilon = 0.8373333333333334, win percentage = 0.0, 2024-05-06 08:52:00
Episode no = 1230; won: False; Q(s,a) = 71.68347624368101; reward = -375.0; and epsilon = 0.836, win percentage = 0.0, 2024-05-06 08:52:19
Episode no = 1240; won: False; Q(s,a) = 74.61223665229502; reward = -377.0; and epsilon = 0.8346666666666667, win percentage = 0.0, 2024-05-06 08:52:39
Episode no = 1250; won: False; Q(s,a) = 81.7305333579272; reward = -484.0; and epsilon = 0.8333333333333334, win percentage = 0.0, 2024-05-06 08:52:56
Episode no = 1260; won: False; Q(s,a) = 67.4020821433467; reward = -429.0; and epsilon = 0.832, win percentage = 0.0, 2024-05-06 08:53:11
Episode no = 1270; won: False; Q(s,a) = 75.63369330117695; reward = -387.0; and epsilon = 0.8306666666666667, win percentage = 0.0, 2024-05-06 08:53:19
Episode no = 1280; won: False; Q(s,a) = 73.00597632908665; reward = -338.0; and epsilon = 0.8293333333333334, win percentage = 0.0, 2024-05-06 08:53:34
Episode no = 1290; won: False; Q(s,a) = 72.17831571616811; reward = -481.0; and epsilon = 0.8280000000000001, win percentage = 0.0, 2024-05-06 08:53:42
Episode no = 1300; won: False; Q(s,a) = 63.68168095978215; reward = -326.0; and epsilon = 0.8266666666666667, win percentage = 0.0, 2024-05-06 08:53:55
Episode no = 1310; won: False; Q(s,a) = 75.33559845625942; reward = -352.0; and epsilon = 0.8253333333333334, win percentage = 0.0, 2024-05-06 08:54:05
Episode no = 1320; won: False; Q(s,a) = 69.80226006076796; reward = -374.0; and epsilon = 0.8240000000000001, win percentage = 0.0, 2024-05-06 08:54:17
Episode no = 1330; won: False; Q(s,a) = 67.98114838967393; reward = -456.0; and epsilon = 0.8226666666666667, win percentage = 0.0, 2024-05-06 08:54:30
Episode no = 1340; won: False; Q(s,a) = 84.16858606639272; reward = -440.0; and epsilon = 0.8213333333333334, win percentage = 0.0, 2024-05-06 08:54:42
Episode no = 1350; won: False; Q(s,a) = 82.6253994566809; reward = -469.0; and epsilon = 0.8200000000000001, win percentage = 0.0, 2024-05-06 08:54:52
Episode no = 1360; won: False; Q(s,a) = 82.85026851738886; reward = -488.0; and epsilon = 0.8186666666666667, win percentage = 0.0, 2024-05-06 08:55:02
Episode no = 1370; won: False; Q(s,a) = 87.44751861482578; reward = -336.0; and epsilon = 0.8173333333333334, win percentage = 0.0, 2024-05-06 08:55:12
Episode no = 1380; won: False; Q(s,a) = 69.36655879231786; reward = -470.0; and epsilon = 0.8160000000000001, win percentage = 0.0, 2024-05-06 08:55:26
Episode no = 1390; won: False; Q(s,a) = 82.15462752559496; reward = -414.0; and epsilon = 0.8146666666666667, win percentage = 0.0, 2024-05-06 08:55:36
Episode no = 1400; won: False; Q(s,a) = nan; reward = -466.0; and epsilon = 0.8133333333333334, win percentage = 0.0, 2024-05-06 08:55:43
Episode no = 1410; won: False; Q(s,a) = 83.95944772532329; reward = -347.0; and epsilon = 0.812, win percentage = 0.0, 2024-05-06 08:55:52
Episode no = 1420; won: False; Q(s,a) = 82.92017645797226; reward = -450.0; and epsilon = 0.8106666666666666, win percentage = 0.0, 2024-05-06 08:56:04
Episode no = 1430; won: False; Q(s,a) = 52.93197588830078; reward = -398.0; and epsilon = 0.8093333333333333, win percentage = 0.0, 2024-05-06 08:56:19
Episode no = 1440; won: False; Q(s,a) = 80.8222428837605; reward = -474.0; and epsilon = 0.808, win percentage = 0.0, 2024-05-06 08:56:28
Episode no = 1450; won: False; Q(s,a) = 74.33267542633025; reward = -405.0; and epsilon = 0.8066666666666666, win percentage = 0.0, 2024-05-06 08:56:40
Episode no = 1460; won: False; Q(s,a) = 83.20475851372879; reward = -469.0; and epsilon = 0.8053333333333333, win percentage = 0.0, 2024-05-06 08:56:47
Episode no = 1470; won: False; Q(s,a) = 78.03298644386753; reward = -465.0; and epsilon = 0.804, win percentage = 0.0, 2024-05-06 08:57:03
Episode no = 1480; won: False; Q(s,a) = 83.95317225760573; reward = -373.0; and epsilon = 0.8026666666666666, win percentage = 0.0, 2024-05-06 08:57:17
Episode no = 1490; won: False; Q(s,a) = 77.60654614769837; reward = -433.0; and epsilon = 0.8013333333333333, win percentage = 0.0, 2024-05-06 08:57:31
Episode no = 1500; won: False; Q(s,a) = 74.20746661453128; reward = -494.0; and epsilon = 0.8, win percentage = 0.0, 2024-05-06 08:57:36
Episode no = 1510; won: False; Q(s,a) = nan; reward = -489.0; and epsilon = 0.7986666666666666, win percentage = 0.0, 2024-05-06 08:57:50
Episode no = 1520; won: False; Q(s,a) = 82.91588160850652; reward = -390.0; and epsilon = 0.7973333333333333, win percentage = 0.0, 2024-05-06 08:57:59
Episode no = 1530; won: False; Q(s,a) = 111.98965943125808; reward = -443.0; and epsilon = 0.796, win percentage = 0.0, 2024-05-06 08:58:11
Episode no = 1540; won: False; Q(s,a) = 86.77228237447599; reward = -331.0; and epsilon = 0.7946666666666666, win percentage = 0.0, 2024-05-06 08:58:19
Episode no = 1550; won: False; Q(s,a) = 82.11875025355371; reward = -418.0; and epsilon = 0.7933333333333333, win percentage = 0.0, 2024-05-06 08:58:27
Episode no = 1560; won: False; Q(s,a) = 86.19212861188896; reward = -433.0; and epsilon = 0.792, win percentage = 0.0, 2024-05-06 08:58:39
Episode no = 1570; won: False; Q(s,a) = 84.4747541078644; reward = -464.0; and epsilon = 0.7906666666666666, win percentage = 0.0, 2024-05-06 08:58:51
Episode no = 1580; won: False; Q(s,a) = 81.81773301246308; reward = -396.0; and epsilon = 0.7893333333333333, win percentage = 0.0, 2024-05-06 08:59:09
Episode no = 1590; won: False; Q(s,a) = 67.09050197995896; reward = -394.0; and epsilon = 0.788, win percentage = 0.0, 2024-05-06 08:59:23
Episode no = 1600; won: False; Q(s,a) = 83.74901877021911; reward = -470.0; and epsilon = 0.7866666666666666, win percentage = 0.0, 2024-05-06 08:59:34
Episode no = 1610; won: False; Q(s,a) = 85.8662597993707; reward = -423.0; and epsilon = 0.7853333333333333, win percentage = 0.0, 2024-05-06 08:59:46
Episode no = 1620; won: False; Q(s,a) = 92.66597525045438; reward = -490.0; and epsilon = 0.784, win percentage = 0.0, 2024-05-06 08:59:56
Episode no = 1630; won: False; Q(s,a) = 97.64462723195616; reward = -459.0; and epsilon = 0.7826666666666666, win percentage = 0.0, 2024-05-06 09:00:05
Episode no = 1640; won: False; Q(s,a) = 99.67064434752953; reward = -391.0; and epsilon = 0.7813333333333333, win percentage = 0.0, 2024-05-06 09:00:27
Episode no = 1650; won: False; Q(s,a) = 92.06522705910457; reward = -434.0; and epsilon = 0.78, win percentage = 0.0, 2024-05-06 09:00:41
Episode no = 1660; won: False; Q(s,a) = 83.5955391745498; reward = -374.0; and epsilon = 0.7786666666666666, win percentage = 0.0, 2024-05-06 09:00:53
Episode no = 1670; won: False; Q(s,a) = 77.98222282346832; reward = -369.0; and epsilon = 0.7773333333333333, win percentage = 0.0, 2024-05-06 09:01:03
Episode no = 1680; won: False; Q(s,a) = 81.03521181469698; reward = -390.0; and epsilon = 0.776, win percentage = 0.0, 2024-05-06 09:01:17
Episode no = 1690; won: False; Q(s,a) = 89.61944331205375; reward = -283.0; and epsilon = 0.7746666666666666, win percentage = 0.0, 2024-05-06 09:01:30
Episode no = 1700; won: False; Q(s,a) = 81.84769216290857; reward = -426.0; and epsilon = 0.7733333333333333, win percentage = 0.0, 2024-05-06 09:01:36
Episode no = 1710; won: False; Q(s,a) = 104.72369533329297; reward = -353.0; and epsilon = 0.772, win percentage = 0.0, 2024-05-06 09:01:49
Episode no = 1720; won: False; Q(s,a) = 91.46615658924792; reward = -282.0; and epsilon = 0.7706666666666666, win percentage = 0.0, 2024-05-06 09:02:01
Episode no = 1730; won: False; Q(s,a) = 129.43722473289125; reward = -491.0; and epsilon = 0.7693333333333333, win percentage = 0.0, 2024-05-06 09:02:12
Episode no = 1740; won: False; Q(s,a) = 91.96796369973666; reward = -468.0; and epsilon = 0.768, win percentage = 0.0, 2024-05-06 09:02:23
Episode no = 1750; won: False; Q(s,a) = 90.68886448138761; reward = -477.0; and epsilon = 0.7666666666666666, win percentage = 0.0, 2024-05-06 09:02:38
Episode no = 1760; won: False; Q(s,a) = 116.41050690108985; reward = -482.0; and epsilon = 0.7653333333333333, win percentage = 0.0, 2024-05-06 09:02:47
Episode no = 1770; won: False; Q(s,a) = 91.31593691022225; reward = -460.0; and epsilon = 0.764, win percentage = 0.0, 2024-05-06 09:02:58
Episode no = 1780; won: False; Q(s,a) = 88.40476323309133; reward = -372.0; and epsilon = 0.7626666666666666, win percentage = 0.0, 2024-05-06 09:03:12
Episode no = 1790; won: False; Q(s,a) = 93.12336164850021; reward = -411.0; and epsilon = 0.7613333333333333, win percentage = 0.0, 2024-05-06 09:03:24
Episode no = 1800; won: False; Q(s,a) = 89.88474974547083; reward = -469.0; and epsilon = 0.76, win percentage = 0.0, 2024-05-06 09:03:39
Episode no = 1810; won: False; Q(s,a) = 85.4875308935682; reward = -465.0; and epsilon = 0.7586666666666666, win percentage = 0.0, 2024-05-06 09:03:52
Episode no = 1820; won: False; Q(s,a) = 95.34971077601104; reward = -416.0; and epsilon = 0.7573333333333333, win percentage = 0.0, 2024-05-06 09:04:01
Episode no = 1830; won: False; Q(s,a) = 92.55803559688287; reward = -363.0; and epsilon = 0.756, win percentage = 0.0, 2024-05-06 09:04:12
Episode no = 1840; won: False; Q(s,a) = 93.48227428759272; reward = -465.0; and epsilon = 0.7546666666666667, win percentage = 0.0, 2024-05-06 09:04:24
Episode no = 1850; won: False; Q(s,a) = 100.9986214738335; reward = -395.0; and epsilon = 0.7533333333333333, win percentage = 0.0, 2024-05-06 09:04:31
Episode no = 1860; won: False; Q(s,a) = 87.61541816021108; reward = -424.0; and epsilon = 0.752, win percentage = 0.0, 2024-05-06 09:04:44
Episode no = 1870; won: False; Q(s,a) = 97.27153178736575; reward = -363.0; and epsilon = 0.7506666666666667, win percentage = 0.0, 2024-05-06 09:04:55
Episode no = 1880; won: False; Q(s,a) = 95.8979821965448; reward = -355.0; and epsilon = 0.7493333333333334, win percentage = 0.0, 2024-05-06 09:05:12
Episode no = 1890; won: False; Q(s,a) = 87.57616469230734; reward = -386.0; and epsilon = 0.748, win percentage = 0.0, 2024-05-06 09:05:35
Episode no = 1900; won: False; Q(s,a) = 107.21136705846591; reward = -184.0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2024-05-06 09:05:56
Episode no = 1910; won: False; Q(s,a) = 99.7708276825013; reward = -291.0; and epsilon = 0.7453333333333334, win percentage = 0.0, 2024-05-06 09:06:14
Episode no = 1920; won: False; Q(s,a) = 101.81263911860997; reward = -459.0; and epsilon = 0.744, win percentage = 0.0, 2024-05-06 09:06:24
Episode no = 1930; won: False; Q(s,a) = 101.1817161683039; reward = -277.0; and epsilon = 0.7426666666666666, win percentage = 0.0, 2024-05-06 09:06:39
Episode no = 1940; won: False; Q(s,a) = 157.05449618033046; reward = -475.0; and epsilon = 0.7413333333333334, win percentage = 0.0, 2024-05-06 09:06:49
Episode no = 1950; won: False; Q(s,a) = 108.09488161480225; reward = -393.0; and epsilon = 0.74, win percentage = 0.0, 2024-05-06 09:07:04
Episode no = 1960; won: False; Q(s,a) = 123.78130779109911; reward = -245.0; and epsilon = 0.7386666666666667, win percentage = 0.0, 2024-05-06 09:07:31
Episode no = 1970; won: False; Q(s,a) = 100.44067117472339; reward = -402.0; and epsilon = 0.7373333333333334, win percentage = 0.0, 2024-05-06 09:07:43
Episode no = 1980; won: False; Q(s,a) = 106.09822097680438; reward = -196.0; and epsilon = 0.736, win percentage = 0.0, 2024-05-06 09:08:06
Episode no = 1990; won: False; Q(s,a) = 99.90577793480747; reward = -436.0; and epsilon = 0.7346666666666667, win percentage = 0.0, 2024-05-06 09:08:14
Episode no = 2000; won: False; Q(s,a) = 98.76484425088272; reward = -343.0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2024-05-06 09:08:33
Episode no = 2010; won: False; Q(s,a) = 110.25417751917969; reward = -251.0; and epsilon = 0.732, win percentage = 0.0, 2024-05-06 09:08:47
Episode no = 2020; won: False; Q(s,a) = 106.17450191623197; reward = -398.0; and epsilon = 0.7306666666666667, win percentage = 0.0, 2024-05-06 09:09:00
Episode no = 2030; won: False; Q(s,a) = 105.7889737957715; reward = -452.0; and epsilon = 0.7293333333333334, win percentage = 0.0, 2024-05-06 09:09:07
Episode no = 2040; won: False; Q(s,a) = 101.48896629034935; reward = -424.0; and epsilon = 0.728, win percentage = 0.0, 2024-05-06 09:09:19
Episode no = 2050; won: False; Q(s,a) = 100.95756203850326; reward = -476.0; and epsilon = 0.7266666666666667, win percentage = 0.0, 2024-05-06 09:09:34
Episode no = 2060; won: False; Q(s,a) = 106.83851956144483; reward = -185.0; and epsilon = 0.7253333333333334, win percentage = 0.0, 2024-05-06 09:09:49
Episode no = 2070; won: False; Q(s,a) = 104.6766435794649; reward = -363.0; and epsilon = 0.724, win percentage = 0.0, 2024-05-06 09:10:01
Episode no = 2080; won: False; Q(s,a) = 99.03026557964964; reward = -196.0; and epsilon = 0.7226666666666667, win percentage = 0.0, 2024-05-06 09:10:21
Episode no = 2090; won: False; Q(s,a) = 107.66607795811862; reward = -259.0; and epsilon = 0.7213333333333334, win percentage = 0.0, 2024-05-06 09:10:32
Episode no = 2100; won: False; Q(s,a) = 104.84658857916475; reward = -459.0; and epsilon = 0.72, win percentage = 0.0, 2024-05-06 09:10:43
Episode no = 2110; won: False; Q(s,a) = 125.71503448400965; reward = -350.0; and epsilon = 0.7186666666666667, win percentage = 0.0, 2024-05-06 09:11:04
Episode no = 2120; won: False; Q(s,a) = 109.98193017063714; reward = -372.0; and epsilon = 0.7173333333333334, win percentage = 0.0, 2024-05-06 09:11:20
Episode no = 2130; won: False; Q(s,a) = 97.86655771323603; reward = -455.0; and epsilon = 0.716, win percentage = 0.0, 2024-05-06 09:11:27
Episode no = 2140; won: False; Q(s,a) = 107.20437654155846; reward = -455.0; and epsilon = 0.7146666666666667, win percentage = 0.0, 2024-05-06 09:11:38
Episode no = 2150; won: False; Q(s,a) = 110.57927121426171; reward = -417.0; and epsilon = 0.7133333333333334, win percentage = 0.0, 2024-05-06 09:11:50
Episode no = 2160; won: False; Q(s,a) = 110.2266067294489; reward = -470.0; and epsilon = 0.712, win percentage = 0.0, 2024-05-06 09:12:05
Episode no = 2170; won: False; Q(s,a) = 107.06071317403774; reward = -453.0; and epsilon = 0.7106666666666667, win percentage = 0.0, 2024-05-06 09:12:19
Episode no = 2180; won: False; Q(s,a) = 109.60376969132429; reward = -272.0; and epsilon = 0.7093333333333334, win percentage = 0.0, 2024-05-06 09:12:33
Episode no = 2190; won: False; Q(s,a) = 108.89231972673014; reward = -364.0; and epsilon = 0.708, win percentage = 0.0, 2024-05-06 09:12:50
Episode no = 2200; won: False; Q(s,a) = 106.2596348272222; reward = -394.0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2024-05-06 09:13:02
Episode no = 2210; won: False; Q(s,a) = 117.97034771412807; reward = -384.0; and epsilon = 0.7053333333333334, win percentage = 0.0, 2024-05-06 09:13:13
Episode no = 2220; won: False; Q(s,a) = 107.70007386095233; reward = -251.0; and epsilon = 0.704, win percentage = 0.0, 2024-05-06 09:13:33
Episode no = 2230; won: False; Q(s,a) = 102.13558749256792; reward = -456.0; and epsilon = 0.7026666666666667, win percentage = 0.0, 2024-05-06 09:13:54
Episode no = 2240; won: False; Q(s,a) = 110.98119303100997; reward = -472.0; and epsilon = 0.7013333333333334, win percentage = 0.0, 2024-05-06 09:14:16
Episode no = 2250; won: False; Q(s,a) = 113.77001572800012; reward = -426.0; and epsilon = 0.7, win percentage = 0.0, 2024-05-06 09:14:32
Episode no = 2260; won: False; Q(s,a) = 117.55219416148844; reward = -95.0; and epsilon = 0.6986666666666667, win percentage = 0.0, 2024-05-06 09:14:47
Episode no = 2270; won: False; Q(s,a) = 101.57603945733537; reward = -428.0; and epsilon = 0.6973333333333334, win percentage = 0.0, 2024-05-06 09:14:58
Episode no = 2280; won: False; Q(s,a) = 121.77692131883126; reward = -450.0; and epsilon = 0.696, win percentage = 0.0, 2024-05-06 09:15:10
Episode no = 2290; won: False; Q(s,a) = 115.6769849640942; reward = -409.0; and epsilon = 0.6946666666666667, win percentage = 0.0, 2024-05-06 09:15:25
Episode no = 2300; won: False; Q(s,a) = 114.54343869344133; reward = -464.0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2024-05-06 09:15:45
Episode no = 2310; won: False; Q(s,a) = 125.89726687552125; reward = -395.0; and epsilon = 0.692, win percentage = 0.0, 2024-05-06 09:16:05
Episode no = 2320; won: False; Q(s,a) = 112.91689575833001; reward = -388.0; and epsilon = 0.6906666666666667, win percentage = 0.0, 2024-05-06 09:16:25
Episode no = 2330; won: False; Q(s,a) = 118.5248152118726; reward = -255.0; and epsilon = 0.6893333333333334, win percentage = 0.0, 2024-05-06 09:16:45
Episode no = 2340; won: False; Q(s,a) = 113.49048917819185; reward = -326.0; and epsilon = 0.688, win percentage = 0.0, 2024-05-06 09:17:02
Episode no = 2350; won: False; Q(s,a) = 132.8811382693192; reward = -267.0; and epsilon = 0.6866666666666666, win percentage = 0.0, 2024-05-06 09:17:17
Episode no = 2360; won: False; Q(s,a) = 135.00893900728892; reward = -302.0; and epsilon = 0.6853333333333333, win percentage = 0.0, 2024-05-06 09:17:33
Episode no = 2370; won: False; Q(s,a) = 125.92996424060208; reward = -332.0; and epsilon = 0.6839999999999999, win percentage = 0.0, 2024-05-06 09:17:55
Episode no = 2380; won: False; Q(s,a) = 113.70681271751862; reward = -368.0; and epsilon = 0.6826666666666666, win percentage = 0.0, 2024-05-06 09:18:11
Episode no = 2390; won: False; Q(s,a) = 160.84503349736775; reward = -292.0; and epsilon = 0.6813333333333333, win percentage = 0.0, 2024-05-06 09:18:30
Episode no = 2400; won: False; Q(s,a) = 135.20837406291625; reward = -321.0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2024-05-06 09:18:42
Episode no = 2410; won: False; Q(s,a) = 121.94408781879623; reward = -456.0; and epsilon = 0.6786666666666666, win percentage = 0.0, 2024-05-06 09:18:55
Episode no = 2420; won: False; Q(s,a) = 132.88332540486735; reward = -431.0; and epsilon = 0.6773333333333333, win percentage = 0.0, 2024-05-06 09:19:06
Episode no = 2430; won: False; Q(s,a) = 138.29173385505507; reward = -423.0; and epsilon = 0.6759999999999999, win percentage = 0.0, 2024-05-06 09:19:22
Episode no = 2440; won: False; Q(s,a) = 154.9324951964373; reward = -441.0; and epsilon = 0.6746666666666667, win percentage = 0.0, 2024-05-06 09:19:38
Episode no = 2450; won: False; Q(s,a) = 131.64153049824463; reward = -380.0; and epsilon = 0.6733333333333333, win percentage = 0.0, 2024-05-06 09:20:01
Episode no = 2460; won: False; Q(s,a) = 121.24197163380127; reward = -479.0; and epsilon = 0.6719999999999999, win percentage = 0.0, 2024-05-06 09:20:12
Episode no = 2470; won: False; Q(s,a) = 137.09606153944327; reward = -407.0; and epsilon = 0.6706666666666667, win percentage = 0.0, 2024-05-06 09:20:23
Episode no = 2480; won: False; Q(s,a) = 118.02900360721598; reward = -401.0; and epsilon = 0.6693333333333333, win percentage = 0.0, 2024-05-06 09:20:45
Episode no = 2490; won: False; Q(s,a) = 141.78110060731893; reward = -428.0; and epsilon = 0.6679999999999999, win percentage = 0.0, 2024-05-06 09:20:57
Episode no = 2500; won: False; Q(s,a) = 119.13975498828835; reward = -271.0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2024-05-06 09:21:14
Episode no = 2510; won: False; Q(s,a) = 136.99825396365316; reward = -341.0; and epsilon = 0.6653333333333333, win percentage = 0.0, 2024-05-06 09:21:29
Episode no = 2520; won: False; Q(s,a) = 127.80778268795584; reward = -306.0; and epsilon = 0.6639999999999999, win percentage = 0.0, 2024-05-06 09:21:50
Episode no = 2530; won: False; Q(s,a) = 140.09602309601456; reward = -374.0; and epsilon = 0.6626666666666667, win percentage = 0.0, 2024-05-06 09:22:14
Episode no = 2540; won: False; Q(s,a) = 145.87750304590094; reward = -411.0; and epsilon = 0.6613333333333333, win percentage = 0.0, 2024-05-06 09:22:24
Episode no = 2550; won: False; Q(s,a) = 120.13431808287105; reward = -458.0; and epsilon = 0.6599999999999999, win percentage = 0.0, 2024-05-06 09:22:33
Episode no = 2560; won: False; Q(s,a) = 123.38922459108498; reward = -449.0; and epsilon = 0.6586666666666667, win percentage = 0.0, 2024-05-06 09:22:47
Episode no = 2570; won: False; Q(s,a) = 127.78797314197791; reward = -145.0; and epsilon = 0.6573333333333333, win percentage = 0.0, 2024-05-06 09:23:02
Episode no = 2580; won: False; Q(s,a) = 143.97448240615552; reward = -291.0; and epsilon = 0.656, win percentage = 0.0, 2024-05-06 09:23:26
Episode no = 2590; won: False; Q(s,a) = 145.77735017828687; reward = -408.0; and epsilon = 0.6546666666666667, win percentage = 0.0, 2024-05-06 09:23:34
Episode no = 2600; won: False; Q(s,a) = 133.64559638210696; reward = -441.0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2024-05-06 09:23:51
Episode no = 2610; won: False; Q(s,a) = 135.00462316310092; reward = -439.0; and epsilon = 0.652, win percentage = 0.0, 2024-05-06 09:24:08
Episode no = 2620; won: False; Q(s,a) = 130.4788192150999; reward = -427.0; and epsilon = 0.6506666666666667, win percentage = 0.0, 2024-05-06 09:24:23
Episode no = 2630; won: False; Q(s,a) = 128.45031451094377; reward = -456.0; and epsilon = 0.6493333333333333, win percentage = 0.0, 2024-05-06 09:24:39
